# energy dos(up) dos(down)
-3.716324385000000063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.714394384999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.712464384999999822e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.710544385000000034e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.708614384999999913e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.706684384999999793e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.704764385000000004e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.702834384999999884e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.700904384999999763e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.698974384999999643e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.697054384999999854e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.695124384999999734e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.693194384999999613e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.691274384999999825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.689344384999999704e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.687414384999999584e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.685484384999999463e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.683564384999999675e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.681634384999999554e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.679704384999999434e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.677784384999999645e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.675854384999999525e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.673924384999999404e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.671994385000000705e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.670074384999999495e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.668144384999999374e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.666214385000000675e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.664294384999999465e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.662364384999999345e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.660434385000000646e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.658504385000000525e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.656584384999999315e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.654654385000000616e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.652724385000000495e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.650804385000000707e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.648874385000000586e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.646944385000000466e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.645024385000000677e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.643094385000000557e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.641164385000000436e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.639234385000000316e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.637314385000000527e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.635384385000000407e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.633454385000000286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.631534385000000498e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.629604385000000377e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.627674385000000257e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.625744385000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.623824385000000348e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.621894385000000227e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.619964385000000107e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.618044385000000318e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.616114385000000198e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.614184385000000077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.612254384999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.610334385000000168e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.608404385000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.606474384999999927e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.604554385000000138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.602624385000000018e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.600694384999999897e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.598764384999999777e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.596844384999999988e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.594914384999999868e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.592984384999999747e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.591064384999999959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.589134384999999838e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.587204384999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.585274384999999597e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.583354384999999809e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.581424384999999688e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.579494384999999568e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.577574384999999779e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.575644384999999659e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.573714384999999538e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.571784384999999418e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.569864384999999629e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.567934384999999509e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.566004384999999388e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.564084384999999600e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.562154384999999479e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.560224384999999359e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.558304384999999570e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.556374384999999450e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.554444384999999329e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.552514385000000630e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.550594384999999420e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.548664384999999299e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.546734385000000600e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.544814384999999390e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.542884385000000691e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.540954385000000570e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.539024385000000450e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.537104385000000661e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.535174385000000541e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.533244385000000420e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.531324385000000632e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.529394385000000511e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.527464385000000391e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.525534385000000270e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.523614385000000482e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.521684385000000361e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.519754385000000241e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.517834385000000452e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.515904385000000332e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.513974385000000211e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.512044385000000091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.510124385000000302e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.508194385000000182e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.506264385000000061e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.504344385000000273e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.502414385000000152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.500484385000000032e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.498554384999999911e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.496634385000000123e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.494704385000000002e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.492774384999999882e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.490854385000000093e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.488924384999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.486994384999999852e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.485064384999999731e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.483144384999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.481214384999999822e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.479284384999999702e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.477364384999999913e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.475434384999999793e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.473504384999999672e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.471574384999999552e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.469654384999999763e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.467724384999999643e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.465794384999999522e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.463874384999999734e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.461944384999999613e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.460014384999999493e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.458094384999999704e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.456164384999999584e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.454234384999999463e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.452304384999999343e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.450384384999999554e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.448454384999999434e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.446524384999999313e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.444604384999999525e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.442674384999999404e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.440744385000000705e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.438814385000000584e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.436894384999999374e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.434964385000000675e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.433034385000000555e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.431114384999999345e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.429184385000000646e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.427254385000000525e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.425324385000000404e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.423404385000000616e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.421474385000000495e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.419544385000000375e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.417624385000000586e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.415694385000000466e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.413764385000000345e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.411834385000000225e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.409914385000000436e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.407984385000000316e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.406054385000000195e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.404134385000000407e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.402204385000000286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.400274385000000166e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.398344385000000045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.396424385000000257e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.394494385000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.392564385000000016e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.390644385000000227e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.388714385000000107e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.386784384999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.384854384999999866e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.382934385000000077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.381004384999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.379074384999999836e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.377154385000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.375224384999999927e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.373294384999999806e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.371374385000000018e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.369444384999999897e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.367514384999999777e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.365584384999999656e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.363664384999999868e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.361734384999999747e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.359804384999999627e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.357884384999999838e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.355954384999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.354024384999999597e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.352094384999999477e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.350174384999999688e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.348244384999999568e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.346314384999999447e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.344394384999999659e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.342464384999999538e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.340534384999999418e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.338604385000000718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.336684384999999509e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.334754384999999388e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.332824385000000689e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.330904384999999479e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.328974384999999359e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.327044385000000659e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.325114385000000539e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.323194384999999329e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.321264385000000630e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.319334385000000509e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.317414384999999299e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.315484385000000600e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.313554385000000480e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.311624385000000359e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.309704385000000570e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.307774385000000450e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.305844385000000329e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.303924385000000541e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.301994385000000420e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.300064385000000300e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.298134385000000179e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.296214385000000391e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.294284385000000270e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.292354385000000150e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.290434385000000361e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.288504385000000241e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.286574385000000120e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.284644385000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.282724385000000211e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.280794385000000091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.278864384999999970e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.276944385000000182e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.275014385000000061e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.273084384999999941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.271164385000000152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.269234385000000032e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.267304384999999911e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.265374384999999791e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.263454385000000002e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.261524384999999882e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.259594384999999761e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.257674384999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.255744384999999852e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.253814384999999731e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.251884384999999611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.249964384999999822e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.248034384999999702e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.246104384999999581e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.244184384999999793e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.242254384999999672e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.240324384999999552e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.238394384999999431e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.236474384999999643e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.234544384999999522e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.232614384999999402e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.230694384999999613e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.228764384999999493e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.226834384999999372e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.224904385000000673e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.222984384999999463e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.221054384999999343e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.219124385000000643e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.217204384999999434e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.215274384999999313e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.213344385000000614e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.211414385000000493e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.209494385000000705e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.207564385000000584e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.205634385000000464e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.203714385000000675e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.201784385000000555e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.199854385000000079e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.197924384999999958e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.196004385000000170e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.194074385000000049e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.192144384999999929e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.190224385000000140e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.188294385000000020e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.186364384999999899e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.184444385000000111e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.182514384999999990e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.180584384999999870e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.178654384999999749e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.176734384999999961e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.174804384999999840e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.172874384999999720e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.170954384999999931e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.169024384999999810e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.167094384999999690e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.165164385000000280e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.163244384999999781e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.161314384999999660e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.159384385000000250e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.157464384999999751e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.155534385000000341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.153604385000000221e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.151674385000000100e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.149754385000000312e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.147824385000000191e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.145894385000000071e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.143974385000000282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.142044385000000162e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.140114385000000041e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.138184384999999921e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.136264385000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.134334385000000012e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.132404384999999891e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.130484385000000103e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.128554384999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.126624384999999862e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.124694384999999741e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.122774384999999953e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.120844384999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.118914384999999712e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.116994384999999923e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.115064384999999803e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.113134384999999682e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.111204385000000272e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.109284384999999773e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.107354385000000363e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.105424385000000242e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.103504384999999743e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.101574385000000333e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.099644385000000213e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.097724384999999714e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.095794385000000304e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.093864385000000183e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.091934385000000063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.090014385000000274e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.088084385000000154e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.086154385000000033e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.084234385000000245e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.082304385000000124e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.080374385000000004e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.078444384999999883e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.076524385000000095e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.074594384999999974e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.072664384999999854e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.070744385000000065e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.068814384999999945e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.066884384999999824e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.064954384999999704e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.063034384999999915e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.061104384999999795e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.059174384999999674e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.057254384999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.055324384999999765e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.053394385000000355e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.051464385000000235e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.049544384999999735e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.047614385000000325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.045684385000000205e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.043764384999999706e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.041834385000000296e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.039904385000000175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.037974385000000055e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.036054385000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.034124385000000146e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.032194385000000025e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.030274385000000237e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.028344385000000116e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.026414384999999996e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.024484384999999875e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.022564385000000087e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.020634384999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.018704384999999846e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.016784385000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.014854384999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.012924384999999816e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.010994384999999696e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.009074384999999907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
